customer_id,name,age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,credit_card_default
CST_162903,Schnurr,45,M,Y,N,1.0,500112.99,2732.0,Managers,3.0,0.0,40196.0,59454.36,53,712.0,0,0,0
CST_135252,Tim,32,F,N,Y,1.0,208131.79,4730.0,Core staff,3.0,0.0,12052.37,22436.19,10,657.0,0,0,0
CST_132427,Natalia,46,F,N,Y,0.0,119705.69,365241.0,Unknown,1.0,0.0,18003.69,20181.93,28,918.0,0,0,0
CST_129495,ra,34,M,Y,Y,2.0,230301.63,1095.0,Laborers,4.0,0.0,15532.87,53496.88,77,876.0,0,0,0
CST_127399,LaCapra,38,F,N,Y,0.0,345988.37,1657.0,Managers,2.0,0.0,54916.36,115519.75,98,533.0,2,0,1
CST_108705,Alister Bull,46,F,N,N,0.0,96506.55,188.0,Sales staff,1.0,1.0,18413.87,20487.28,71,634.0,1,1,1
CST_124533,Niklas Pollard,39,M,Y,Y,0.0,169269.98,658.0,Laborers,2.0,0.0,47567.99,24765.95,26,754.0,0,0,0
CST_136599,Sumanta,44,M,Y,Y,0.0,213668.86,365250.0,Unknown,2.0,0.0,22598.17,35522.61,47,677.0,0,0,0
CST_162134,Gupta,39,F,N,N,0.0,432621.21,292.0,Core staff,1.0,0.0,10343.23,119645.81,94,895.0,0,0,0
CST_124017,R,37,F,Y,Y,0.0,75608.37,1367.0,Sales staff,2.0,0.0,9731.41,18493.68,11,822.0,0,0,0
CST_117855,Nadia Damouni,30,F,N,Y,0.0,99636.06,1031.0,Cleaning staff,2.0,0.0,35019.25,22473.36,73,858.0,0,0,0
CST_163051,Flaherty,26,M,Y,N,0.0,197200.24,5855.0,Laborers,2.0,0.0,27379.44,25321.56,24,710.0,0,0,0
CST_139766,Sakthi,51,M,Y,Y,0.0,395500.31,2092.0,Drivers,1.0,0.0,41828.79,50845.45,25,851.0,0,0,0
CST_116774,Leah Schnurr,42,M,Y,Y,0.0,211858.84,3200.0,High skill tech staff,2.0,0.0,36902.75,23611.34,24,684.0,0,0,0
CST_111251,Karen Freifeld,42,F,N,Y,0.0,126677.75,4532.0,Managers,2.0,0.0,20757.06,31744.04,74,670.0,0,0,0
CST_115296,Frank Siebelt,39,F,N,N,0.0,86512.38,365252.0,Unknown,2.0,0.0,23560.21,18860.03,2,660.0,0,0,0
CST_163709,Flitter,47,F,N,N,0.0,49471.61,507.0,High skill tech staff,1.0,0.0,16941.9,13520.83,76,710.0,0,0,0
CST_156019,Seetharaman,25,F,Y,Y,0.0,194934.57,,Accountants,2.0,1.0,15977.15,76855.51,61,801.0,0,0,0
CST_145409,Anna,32,M,Y,Y,3.0,170886.88,1042.0,Unknown,5.0,1.0,35898.0,28031.05,20,658.0,0,0,0
CST_105078,Sarah McBride,47,F,Y,Y,0.0,172953.19,1630.0,Sales staff,1.0,0.0,15180.06,46590.67,41,915.0,0,0,0
CST_126547,Pruet,33,F,N,N,0.0,142833.32,365248.0,Unknown,1.0,0.0,11345.2,41272.63,76,794.0,0,0,0
CST_144395,Leah,33,F,N,N,1.0,82739.9,2468.0,Unknown,3.0,0.0,14084.32,25477.66,62,812.0,0,0,0
CST_145536,Alastair,31,F,N,Y,0.0,242106.16,12626.0,Medicine staff,2.0,0.0,61710.18,26932.55,61,919.0,0,0,0
CST_124945,Sagarika Jaisinghani,40,M,N,Y,0.0,392766.12,365246.0,Unknown,1.0,0.0,63224.22,42970.36,82,918.0,0,0,0
CST_100163,Ben Blanchard,38,F,N,Y,0.0,154368.47,5723.0,Unknown,1.0,0.0,23680.03,51867.23,32,890.0,0,0,0
CST_130089,Jonathan,43,F,N,Y,0.0,144948.99,869.0,Sales staff,1.0,0.0,23273.7,46701.86,46,896.0,0,0,0
CST_164557,Kelly,51,F,,Y,0.0,114739.17,1233.0,Sales staff,2.0,0.0,17051.58,13563.69,62,723.0,0,0,0
CST_104668,Jason Lange,38,M,Y,N,0.0,150878.44,567.0,Laborers,2.0,0.0,22707.59,45450.02,67,835.0,0,0,0
CST_150432,Vlastelica,34,F,N,Y,0.0,152290.13,365240.0,Unknown,2.0,0.0,30513.81,25080.1,16,712.0,0,0,0
CST_140602,Laurence,55,M,Y,N,1.0,347732.37,2175.0,Unknown,3.0,0.0,73201.66,46067.16,68,676.0,0,0,0
CST_134834,Jim,32,F,Y,Y,0.0,396366.73,1283.0,Sales staff,2.0,0.0,64957.07,133116.46,45,948.0,0,0,0
CST_158169,Laurent,49,F,N,N,0.0,118536.24,379.0,Accountants,1.0,0.0,42558.47,23190.46,1,702.0,0,0,0
CST_150062,Mutikani,40,F,N,N,0.0,78708.29,1731.0,Laborers,2.0,0.0,10332.27,25828.3,64,742.0,0,0,0
CST_123832,Andreas Cremer,48,M,Y,Y,0.0,275294.42,4055.0,High skill tech staff,2.0,0.0,68764.38,95299.86,3,809.0,0,0,0
CST_136349,Doug,50,F,N,Y,1.0,277936.72,2326.0,Core staff,3.0,0.0,25251.82,52812.9,89,823.0,0,0,0
CST_141550,Phil,40,F,N,N,,201409.84,1310.0,Sales staff,2.0,1.0,39446.15,30438.85,3,853.0,0,0,0
CST_135356,Chris,38,F,Y,N,0.0,108451.07,1794.0,Medicine staff,2.0,0.0,25276.32,27927.9,89,781.0,0,0,0
CST_135038,Michele,43,F,N,N,1.0,174366.45,1730.0,Private service staff,3.0,0.0,19016.37,39140.37,96,942.0,0,0,0
CST_139948,Lionel,48,M,Y,N,0.0,223763.82,1129.0,Unknown,1.0,0.0,68164.27,77621.7,95,648.0,1,1,1
CST_157473,Reddall,34,F,Y,N,0.0,171992.51,120.0,Core staff,1.0,0.0,10209.46,41076.87,80,579.0,1,1,1
CST_159506,Pierson,47,M,N,N,0.0,148194.3,2471.0,Drivers,2.0,1.0,19379.57,28807.28,49,721.0,0,0,0
CST_146445,Aruna,37,M,N,N,2.0,342683.03,320.0,Laborers,4.0,0.0,30214.63,118536.05,17,665.0,0,0,0
CST_122658,Stephen Brown,39,F,N,Y,0.0,163179.32,365244.0,Unknown,1.0,0.0,36814.35,33989.04,31,677.0,0,0,0
CST_147626,Hals,45,F,Y,Y,0.0,352509.75,3733.0,Managers,2.0,0.0,54843.04,44639.01,13,805.0,0,0,0
CST_112723,Andrea Shalal-Esa,38,F,Y,Y,1.0,96034.53,1204.0,Core staff,3.0,0.0,43181.55,11841.0,49,810.0,0,0,0
CST_106111,Steven C.,49,M,Y,Y,0.0,475654.7,5441.0,Drivers,2.0,1.0,59285.55,79432.69,10,773.0,0,0,0
CST_158606,Dixon,49,M,Y,Y,2.0,239196.45,2944.0,Laborers,4.0,1.0,58655.36,44925.21,78,924.0,0,0,0
CST_145302,Andrius,29,M,N,Y,1.0,130812.55,1456.0,Laborers,3.0,0.0,14230.87,41992.27,29,690.0,0,0,0
CST_137006,Jonathan,25,F,N,N,0.0,284655.86,365251.0,Unknown,2.0,0.0,30584.61,68702.84,10,844.0,0,0,0
CST_109869,Alwyn Scott,54,M,N,N,0.0,333322.46,97.0,Laborers,2.0,1.0,20173.94,57659.21,68,863.0,0,0,0
CST_126004,Swetha Gopinath,48,F,N,Y,0.0,146044.56,6717.0,Laborers,2.0,0.0,29193.07,21171.53,90,825.0,0,0,0
CST_104004,Alexei Oreskovic,43,M,Y,Y,2.0,241248.38,2414.0,Laborers,4.0,0.0,11611.65,38427.76,91,932.0,0,0,0
CST_159213,Raymond,54,F,N,Y,0.0,83330.92,365243.0,Unknown,1.0,0.0,24496.12,25411.44,81,848.0,0,0,0
CST_156040,Rothacker,38,F,N,Y,0.0,229544.55,3048.0,Laborers,2.0,0.0,26823.11,54120.58,9,818.0,0,0,0
CST_126430,Linh,33,F,N,N,0.0,58245.35,8719.0,Unknown,2.0,0.0,27049.36,12716.62,15,838.0,0,0,0
CST_128032,Jeremy,53,F,N,Y,0.0,642884.58,5160.0,Unknown,1.0,0.0,67068.49,89758.6,38,821.0,0,0,0
CST_124068,Georgina Prodhan,34,F,N,Y,0.0,161946.97,4035.0,Medicine staff,2.0,0.0,61385.71,29002.99,71,676.0,0,0,0
CST_124609,Soyoung Kim,37,F,N,Y,0.0,153192.38,365240.0,Unknown,2.0,0.0,75107.83,19871.59,14,827.0,0,0,0
CST_111962,Caroline Valetkevitch,43,M,Y,Y,2.0,327201.57,365250.0,Unknown,4.0,0.0,28303.62,59543.09,92,521.0,0,0,1
CST_126504,Ana Isabel,51,F,N,Y,0.0,324791.18,292.0,Secretaries,1.0,0.0,43540.37,42850.39,54,746.0,0,0,0
CST_109339,Marc Jones,23,M,Y,N,0.0,289275.24,446.0,Managers,1.0,0.0,13920.41,62894.04,44,915.0,0,0,0
CST_113550,Nichola Groom,34,F,N,N,0.0,103078.07,1521.0,Unknown,1.0,0.0,10375.89,24154.77,63,883.0,0,0,0
CST_132605,Jason,41,F,N,Y,0.0,87454.16,365243.0,Unknown,1.0,0.0,17317.67,19901.0,73,753.0,0,0,0
CST_133015,Mia,48,F,N,N,1.0,106027.77,916.0,High skill tech staff,3.0,0.0,32391.87,34921.24,41,806.0,0,0,0
CST_137504,Rhys,34,F,Y,N,2.0,94236.49,601.0,Sales staff,4.0,0.0,28108.78,23388.65,68,650.0,0,0,0
CST_112354,Tommy Wilkes,23,F,N,N,,202875.74,1908.0,High skill tech staff,2.0,0.0,22504.02,25019.62,81,909.0,0,0,0
CST_158335,Byrnes,30,M,Y,Y,1.0,295131.03,530.0,Laborers,3.0,1.0,50058.76,38721.5,94,585.0,1,1,1
CST_157339,Day,43,F,N,N,0.0,56660.13,365249.0,Unknown,1.0,0.0,12208.91,10107.73,99,751.0,0,0,0
CST_134600,Henning,29,F,N,Y,0.0,90418.78,365250.0,Unknown,2.0,0.0,51067.66,17097.34,63,785.0,0,0,0
CST_131739,Ross,42,F,N,N,0.0,138955.37,604.0,Core staff,2.0,0.0,18302.22,46095.79,44,729.0,0,0,0
CST_109621,Ann Saphir,37,F,N,N,1.0,73367.49,2696.0,Accountants,3.0,0.0,26561.69,17586.56,19,749.0,0,0,0
CST_133270,Mihir,43,F,Y,Y,2.0,685030.67,4999.0,Accountants,4.0,0.0,48455.59,145026.09,87,674.0,0,0,0
CST_100427,Jonathan Spicer,47,F,N,N,1.0,71493.56,4979.0,Managers,3.0,1.0,34060.17,19297.45,84,926.0,0,0,0
CST_102885,Ransdell Pierson,23,F,N,Y,1.0,378807.99,2793.0,Unknown,3.0,0.0,49085.2,48243.38,50,784.0,0,0,0
CST_165937,Arakali,50,F,N,N,0.0,48004.49,230.0,Cooking staff,1.0,0.0,16494.67,13130.72,12,938.0,0,0,0
CST_140882,Stephen,39,M,N,Y,1.0,196970.66,4029.0,Laborers,3.0,0.0,45044.12,72597.64,81,921.0,0,0,0
CST_121008,Osamu Tsukimori,55,F,N,Y,0.0,168208.13,1282.0,Sales staff,2.0,0.0,29940.51,26318.89,26,814.0,0,0,0
CST_143633,Greg,33,F,N,Y,0.0,84182.23,1887.0,Managers,2.0,0.0,18015.96,23104.78,33,753.0,0,0,0
CST_111835,"""Rosalba OBrien""",36,F,N,N,0.0,299325.56,1744.0,Laborers,2.0,0.0,36846.41,95800.89,95,947.0,0,0,0
CST_163083,Campos,44,M,Y,N,1.0,964500.68,6966.0,Managers,3.0,0.0,55664.39,185835.31,87,640.0,1,1,1
CST_164703,Novak,53,M,N,Y,1.0,370882.78,1427.0,Drivers,3.0,0.0,16033.95,77854.44,27,798.0,0,0,0
CST_124040,Rachelle Younglai,45,F,N,Y,1.0,267679.12,3294.0,Core staff,3.0,0.0,26652.94,55706.54,76,776.0,0,0,0
CST_161138,Freifeld,23,M,N,N,0.0,272887.56,1146.0,Laborers,1.0,1.0,33499.1,80336.56,82,933.0,0,0,0
CST_122582,Jennifer Ablan,39,M,Y,N,0.0,148704.34,1048.0,Sales staff,1.0,0.0,28013.03,24630.49,56,777.0,0,0,0
CST_139557,Alina,25,F,Y,Y,0.0,262782.78,4606.0,Laborers,2.0,0.0,41537.19,45878.28,45,938.0,0,0,0
CST_147352,Browning,41,F,N,Y,0.0,167017.99,2531.0,Laborers,2.0,0.0,45877.27,19334.81,78,841.0,0,0,0
CST_122660,Steve Slater,31,F,N,N,1.0,122624.05,2920.0,Laborers,3.0,0.0,10754.3,23874.3,10,830.0,0,0,0
CST_161110,Vlastelica,48,F,N,Y,1.0,201240.3,6136.0,High skill tech staff,3.0,0.0,39170.46,42587.82,60,791.0,0,0,0
CST_158043,Mason,46,M,Y,Y,0.0,740364.68,7733.0,High skill tech staff,2.0,0.0,51324.94,160782.24,37,855.0,0,0,0
CST_133550,Ayai,46,M,Y,Y,1.0,148090.66,732.0,Laborers,3.0,1.0,14570.73,35584.27,13,750.0,0,0,0
CST_123538,Luke Jeffs,36,F,N,N,0.0,162075.3,14378.0,Medicine staff,2.0,0.0,17490.38,23067.99,91,772.0,0,0,0
CST_119216,Angela Moon,39,F,Y,Y,0.0,85186.55,9356.0,Cooking staff,2.0,0.0,11976.64,18112.85,46,740.0,0,0,0
CST_122726,Matthias Williams,47,F,N,Y,0.0,103635.18,2320.0,Laborers,1.0,0.0,27335.38,28678.27,67,845.0,0,0,0
CST_125294,Tetsushi Kajimoto,31,F,Y,Y,0.0,120335.41,1195.0,Managers,2.0,0.0,35214.06,30548.1,51,709.0,0,0,0
CST_106068,William James,35,F,N,Y,0.0,190278.98,365248.0,Unknown,2.0,0.0,24696.49,31916.94,8,675.0,0,0,0
CST_108537,James Regan,46,M,N,Y,0.0,306308.91,,Drivers,2.0,0.0,48428.54,75914.6,19,796.0,0,0,0
CST_135012,Olivia,41,F,N,N,0.0,98026.1,365244.0,Unknown,2.0,0.0,30816.88,33931.66,10,676.0,0,0,0
CST_107918,Allison Martell,28,F,N,Y,1.0,149344.18,5956.0,Medicine staff,3.0,0.0,40371.89,18024.51,56,768.0,0,0,0
CST_139370,Rachelle,55,M,Y,N,0.0,355622.06,1460.0,High skill tech staff,2.0,0.0,35753.78,90940.76,99,517.0,1,1,1
CST_102879,Hideyuki Sano,26,F,N,Y,0.0,250786.51,463.0,Sales staff,2.0,0.0,38173.33,29794.04,70,739.0,0,0,0
CST_164453,Lange,52,F,N,N,0.0,98225.94,365247.0,Unknown,2.0,0.0,22078.27,12087.54,39,887.0,0,0,0
CST_164810,Campos,31,F,Y,Y,0.0,320903.24,1683.0,Unknown,1.0,0.0,17372.83,63990.62,63,806.0,0,0,0
CST_116765,Paul Carrel,49,F,N,N,0.0,95508.93,3112.0,Sales staff,2.0,0.0,10707.17,32123.3,99,881.0,0,0,0
CST_159080,Oreskovic,49,F,,Y,0.0,127581.35,365249.0,Unknown,1.0,0.0,23508.37,35368.05,47,804.0,0,0,0
CST_133740,Prakash,39,F,N,Y,0.0,129809.69,3495.0,Accountants,1.0,0.0,5209.42,45658.41,1,762.0,0,0,0
CST_161084,MacLaggan,48,F,N,Y,0.0,183519.5,365250.0,Unknown,1.0,0.0,19308.08,55309.22,33,940.0,0,0,0
CST_161035,Nair,55,M,N,N,2.0,221839.9,405.0,Laborers,4.0,0.0,41415.85,27092.89,47,885.0,0,0,0
CST_143001,Connie,53,M,Y,N,1.0,338639.58,1302.0,High skill tech staff,2.0,0.0,25665.03,103600.17,47,809.0,0,0,0
CST_118153,Paul Day,50,F,Y,Y,1.0,239424.15,5095.0,Core staff,2.0,0.0,20786.34,34073.72,50,735.0,0,0,0
CST_131129,Chuck,50,M,N,N,0.0,63951.94,129.0,Security staff,2.0,0.0,14243.92,13221.88,36,759.0,0,0,0
CST_160794,Seetharaman,26,F,N,Y,0.0,258781.54,7139.0,Core staff,2.0,1.0,61142.43,73790.09,92,652.0,0,0,0
CST_127079,Costa,29,F,N,Y,1.0,194178.22,234.0,Core staff,3.0,0.0,35965.03,47447.32,57,693.0,0,0,0
CST_116581,Tom Bergin,42,F,N,Y,0.0,36429.39,365244.0,Unknown,2.0,0.0,17072.52,13549.91,90,921.0,0,0,0
CST_147041,Subhedar,52,F,Y,N,0.0,82019.61,365246.0,Unknown,2.0,0.0,39149.56,10221.63,73,658.0,0,0,1
CST_165845,Tara,46,F,Y,Y,0.0,116654.65,715.0,Laborers,2.0,0.0,29142.74,25455.94,29,799.0,0,0,0
CST_104491,Lefteris Papadimas,29,M,Y,Y,1.0,152710.67,460.0,Unknown,3.0,1.0,28113.09,39439.48,36,948.0,0,0,0
CST_129674,Jason,37,M,N,Y,0.0,81682.57,686.0,Security staff,1.0,0.0,18264.88,9574.57,37,786.0,0,0,0
CST_151536,Noel,40,F,N,Y,0.0,86442.83,1259.0,High skill tech staff,2.0,0.0,12056.91,21546.28,22,927.0,0,0,0
CST_106033,Jason Lange,33,F,N,Y,0.0,430336.05,2073.0,Sales staff,2.0,0.0,33938.62,73978.42,24,797.0,0,0,0
CST_133374,Olivia,40,F,N,Y,0.0,259711.45,7849.0,Cleaning staff,1.0,0.0,36084.11,63234.31,82,756.0,0,0,0
CST_112449,Ross Kerber,41,F,N,Y,0.0,192480.12,365243.0,Unknown,1.0,0.0,35800.55,45070.37,98,757.0,0,0,0
CST_154249,Viswanatha,23,F,N,Y,2.0,98096.76,1527.0,Medicine staff,4.0,0.0,34322.07,22399.8,96,625.0,1,1,1
CST_144312,all,33,M,N,Y,2.0,253688.74,2573.0,Core staff,4.0,0.0,66508.85,49845.84,21,718.0,0,0,0
CST_123987,Dinesh Nair,53,M,Y,Y,0.0,254793.55,11936.0,Laborers,2.0,0.0,30820.48,67857.23,43,656.0,0,0,0
CST_107092,Yoko Kubota,44,F,N,N,0.0,144698.34,4801.0,Security staff,2.0,0.0,31586.17,25175.61,2,892.0,0,0,0
CST_159281,Shalal-Esa,40,F,N,Y,0.0,101307.22,365243.0,Unknown,1.0,0.0,14663.63,24605.71,49,886.0,0,0,0
CST_104847,Aaron Pressman,44,M,Y,Y,0.0,139041.7,1067.0,Laborers,2.0,1.0,32613.44,30930.71,34,921.0,0,0,0
CST_128500,Douwe,51,F,N,N,0.0,104477.81,901.0,Laborers,1.0,0.0,15661.35,33486.83,95,854.0,0,0,0
CST_164102,Kajimoto,26,M,Y,Y,2.0,536289.91,4413.0,Unknown,4.0,0.0,57442.23,91917.19,86,725.0,0,0,0
CST_136917,Olivia,48,F,N,N,1.0,88589.87,474.0,Accountants,2.0,0.0,5990.68,18735.7,32,939.0,0,0,0
CST_154874,Goldstein,36,F,N,Y,0.0,177182.05,2820.0,Unknown,2.0,1.0,18334.27,68029.28,78,938.0,0,0,0
CST_150151,Mangan,34,M,N,Y,0.0,62320.99,365247.0,Unknown,2.0,0.0,8713.64,9403.42,10,662.0,0,0,0
CST_148978,Levine,27,F,N,Y,2.0,131022.55,3222.0,Unknown,4.0,0.0,11517.82,17216.95,87,788.0,0,0,0
CST_114110,Joshua Schneyer,51,F,N,N,0.0,141713.24,1198.0,Waiters/barmen staff,2.0,0.0,37694.03,25628.92,14,694.0,0,0,0
CST_145131,Huw,35,F,,N,1.0,106653.06,363.0,Laborers,2.0,0.0,31271.96,11468.77,53,883.0,0,0,0
CST_146095,Clare,54,M,N,Y,0.0,263593.77,2848.0,Unknown,2.0,0.0,41334.58,31266.16,12,918.0,0,0,0
CST_135068,Keith,27,M,Y,Y,2.0,190143.81,1551.0,Laborers,4.0,0.0,37527.99,24479.22,43,932.0,0,0,0
CST_128756,Jessica,37,M,Y,N,0.0,379277.05,1788.0,Laborers,2.0,0.0,16298.06,93232.53,31,881.0,0,0,0
CST_111349,Ebru Tuncay,37,M,Y,Y,1.0,171462.6,3396.0,Drivers,3.0,0.0,11174.83,53958.35,21,924.0,0,0,0
CST_120159,Martinne Geller,44,F,Y,N,,351441.62,1729.0,Unknown,3.0,0.0,55837.35,42473.86,84,811.0,0,0,0
CST_126569,Manoj Kumar,46,F,N,N,1.0,254865.05,1294.0,Unknown,3.0,0.0,113769.3,91787.12,41,895.0,0,0,0
CST_122563,Johnson Lucia,35,F,N,Y,0.0,130337.79,365247.0,Unknown,1.0,0.0,6165.22,18130.21,26,943.0,0,0,0
CST_103463,Rachelle Younglai,35,F,N,Y,0.0,231834.79,2580.0,Sales staff,2.0,1.0,68221.21,66404.36,88,820.0,0,0,0
CST_139301,Cyril,55,F,N,Y,0.0,222721.82,3923.0,Unknown,2.0,,55655.86,53093.54,9,725.0,0,0,0
CST_148153,Wolf,53,F,Y,Y,2.0,494826.59,2152.0,Accountants,4.0,0.0,73841.74,82684.19,78,830.0,0,0,0
CST_114539,Svea Herbst-Bayliss,42,M,Y,Y,0.0,458462.96,327.0,Managers,2.0,1.0,14311.54,55138.45,19,767.0,0,0,0
CST_101379,Martinne Geller,50,F,N,Y,0.0,242325.43,6107.0,Accountants,2.0,0.0,44054.67,31379.34,79,874.0,0,0,0
CST_146661,le,42,M,Y,Y,0.0,169596.56,2147.0,Drivers,2.0,0.0,49352.51,35119.19,23,859.0,0,0,0
CST_140548,Matthias,40,F,N,N,0.0,255557.34,3490.0,Core staff,2.0,0.0,14828.47,33929.47,2,726.0,0,0,0
CST_146264,Reese,55,F,N,N,0.0,110271.22,365249.0,Unknown,2.0,0.0,12209.15,13576.13,2,863.0,0,0,0
CST_152571,Park,40,F,N,N,0.0,150261.31,9521.0,Core staff,2.0,0.0,39090.39,25604.08,45,915.0,0,0,0
CST_121289,Samuel Shen,48,F,N,Y,1.0,383267.96,1612.0,Laborers,3.0,0.0,53614.67,104186.89,53,672.0,0,0,0
CST_158768,Lange,32,F,N,Y,0.0,164789.05,1447.0,Core staff,1.0,0.0,35374.67,19293.39,61,920.0,0,0,0
CST_155754,"ODonnell""",41,F,N,Y,0.0,113727.84,456.0,Laborers,2.0,0.0,14925.03,45723.33,79,882.0,0,0,0
CST_161806,Ho,47,F,Y,N,1.0,95827.53,252.0,Sales staff,3.0,0.0,12662.85,13573.08,70,536.0,0,0,1
CST_165700,"OBoyle""",40,F,N,Y,0.0,168306.87,365249.0,Unknown,1.0,0.0,48426.24,35965.45,77,845.0,0,0,0
CST_143522,Alice,46,M,Y,Y,0.0,234585.37,3147.0,Laborers,2.0,1.0,35001.42,41435.27,54,720.0,0,0,0
CST_122600,Nadia Damouni,43,M,Y,N,0.0,365018.7,110.0,High skill tech staff,2.0,1.0,44191.69,64041.16,61,701.0,0,0,0
CST_146422,Elvina,26,F,N,Y,0.0,271206.76,2251.0,Accountants,2.0,0.0,60672.44,49115.49,45,830.0,0,0,0
CST_160245,Nicolaci,35,F,N,Y,0.0,219874.06,11795.0,High skill tech staff,1.0,0.0,39529.1,50828.83,9,695.0,0,0,0
CST_159542,Layne,28,M,Y,N,1.0,317773.35,920.0,Laborers,2.0,1.0,16677.24,67187.25,2,703.0,0,0,0
CST_146938,Kelly,55,M,N,Y,0.0,116467.23,1175.0,Low-skill Laborers,1.0,0.0,51368.24,13708.05,73,865.0,0,0,0
CST_116575,Soyoung Kim,29,M,N,Y,0.0,289199.89,450.0,Laborers,2.0,1.0,73381.73,49466.54,33,687.0,0,0,0
CST_140809,Jed,50,F,N,Y,1.0,200754.08,1504.0,Core staff,3.0,0.0,26303.97,62113.76,84,688.0,0,0,0
CST_152758,Cage,48,F,Y,Y,1.0,333748.15,829.0,Laborers,3.0,0.0,17406.71,50884.5,25,685.0,0,0,0
CST_144936,Richard,52,F,N,N,0.0,99694.12,2803.0,Cooking staff,1.0,1.0,18660.46,12714.01,32,781.0,0,0,0
CST_107095,Katya Wachtel,49,F,N,Y,0.0,257728.81,9819.0,High skill tech staff,2.0,0.0,59133.39,59239.43,43,699.0,0,0,0
CST_153977,Dorfman,27,M,N,N,0.0,410040.22,1914.0,Managers,2.0,0.0,37204.13,71471.62,41,929.0,0,0,0
CST_152907,Hepher,43,F,N,Y,0.0,142004.09,3032.0,Unknown,2.0,1.0,28482.76,16515.92,73,659.0,0,0,1
CST_147767,Slater,34,F,N,N,0.0,194433.76,4725.0,Laborers,1.0,0.0,31697.8,29085.33,60,721.0,0,0,0
CST_161919,Leske,45,F,N,Y,2.0,251531.61,557.0,Sales staff,4.0,0.0,39883.24,30542.72,52,876.0,0,0,0
CST_105472,Nate Raymond,42,F,N,Y,0.0,142619.06,365246.0,Unknown,1.0,0.0,50729.35,16941.04,75,512.0,0,1,1
CST_150600,Grover,27,F,Y,Y,0.0,207860.46,9047.0,Private service staff,1.0,1.0,33916.73,33962.41,22,671.0,0,0,0
CST_165440,a,44,M,N,Y,0.0,214631.35,339.0,Drivers,1.0,1.0,38257.85,27557.56,57,733.0,0,0,0
CST_152626,Cordeiro,30,F,N,N,0.0,173691.75,1387.0,Medicine staff,1.0,0.0,23686.7,34438.9,77,789.0,0,0,0
CST_102774,Lucia Mutikani,51,F,N,Y,0.0,117326.01,365247.0,Unknown,1.0,0.0,18394.52,16032.38,70,794.0,0,0,0
CST_101191,Robin Emmott,27,F,N,N,0.0,216271.19,2970.0,Waiters/barmen staff,2.0,0.0,39651.41,56836.78,3,801.0,0,0,0
CST_139066,Tim,23,M,Y,N,1.0,252832.15,4525.0,Laborers,3.0,1.0,21636.51,64240.21,96,861.0,0,0,0
CST_134436,Catherine,33,M,N,Y,2.0,151177.91,4644.0,Laborers,4.0,1.0,35119.66,41207.1,93,625.0,1,1,1
CST_160247,B.,55,M,Y,Y,0.0,172307.61,5282.0,Laborers,2.0,0.0,20147.9,37790.54,80,821.0,0,0,0
CST_134441,Jason,47,M,,N,0.0,155373.24,854.0,Drivers,2.0,1.0,36177.38,37262.58,42,885.0,0,0,0
CST_148641,Clarke,54,F,N,Y,0.0,201236.06,365249.0,Unknown,1.0,0.0,32822.65,43570.4,43,817.0,0,0,0
CST_114002,Peter Henderson,26,F,N,Y,0.0,400335.08,14297.0,Medicine staff,2.0,0.0,41375.96,55244.57,85,925.0,0,0,0
CST_130923,Daniel,25,F,N,N,0.0,404002.45,329.0,Unknown,2.0,0.0,67603.56,79003.68,84,820.0,0,0,0
CST_121408,David Brunnstrom,50,F,N,Y,0.0,77815.83,2644.0,Sales staff,2.0,0.0,30355.5,15042.66,2,808.0,0,0,0
CST_139741,Yuko,29,F,Y,Y,0.0,125500.07,365240.0,Unknown,2.0,0.0,30840.2,28822.62,39,814.0,0,0,0
CST_145421,Suzanne,31,M,Y,N,1.0,130007.2,882.0,Drivers,3.0,0.0,16725.04,42636.76,71,587.0,1,1,1
CST_135948,Allison,54,M,Y,Y,3.0,205186.09,808.0,Managers,5.0,1.0,38938.57,50225.73,6,727.0,0,0,0
CST_111063,Umesh Desai,37,M,Y,Y,0.0,192417.13,1146.0,Drivers,2.0,0.0,59516.19,42145.43,40,930.0,0,0,0
CST_143937,Alister,25,F,N,N,0.0,280134.53,1234.0,Sales staff,2.0,0.0,75744.76,64653.78,96,804.0,0,0,0
CST_112045,Annika Breidthardt,48,F,N,Y,0.0,298678.42,2641.0,Accountants,2.0,0.0,48093.52,86844.9,36,881.0,0,0,0
CST_111716,Lee Chyen,31,M,Y,N,0.0,394083.94,196.0,Unknown,2.0,0.0,26109.93,122351.11,17,860.0,0,0,0
CST_127881,LaCapra,34,F,N,N,0.0,190063.26,919.0,Unknown,2.0,0.0,21624.05,20804.11,49,791.0,0,0,0
CST_164127,B.,51,F,N,Y,1.0,92755.23,365249.0,Unknown,3.0,0.0,10830.6,32330.5,89,767.0,0,0,0
CST_101013,Susan Thomas,50,M,Y,Y,1.0,228609.75,1621.0,Laborers,3.0,0.0,28285.7,64917.95,89,699.0,0,0,0
CST_117329,Chris Vellacott,29,M,N,Y,0.0,189948.54,751.0,Laborers,1.0,0.0,42121.64,49822.13,82,709.0,0,0,0
CST_141534,Ben,32,M,N,N,0.0,205879.97,2163.0,Managers,1.0,0.0,20403.37,38530.41,94,762.0,0,0,0
